Timestamp,Yaw,Pitch,Roll,Qtn[0], Qtn[1], Qtn[2], Qtn[3],Rate X,Rate Y,Rate Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Temp,Pres,dTime,dTheta X,dTheta Y,dTheta Z,dVel X,dVel Y,dVel Z,MagNed X,MagNed Y,MagNed Z,AccelNed X,AccelNed Y,AccelNed Z,LinearAccel X,LinearAccel Y,LinearAccel Z,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z,Amplitude,Distance,Light 1,Light 2,Light 3,Light 4,Comments
513.706,-139.753,0.454379,-179,0.343998,-0.938922,0.00683177,-0.0067261,1.92E-05,0.000549179,-0.000120207,0.132307,0.189813,10.0215,0.966945,0.651374,-0.380108,43.95,101.01,0.025,0.002744,0.00311103,0.00995977,0.00323134,0.00445316,0.250655,-1.16531,-0.124439,0.361,-0.0498992,-0.0227979,-10.024,0.0546399,0.0188479,0.229517,-0.0498992,-0.0227979,-0.230237,0,1000,0,0,0,0,
513.731,-139.755,0.454423,-179.001,0.34398,-0.938928,0.00681962,-0.00672188,4.36E-05,0.00146139,0.00026596,0.139482,0.175133,10.0299,0.967005,0.642068,-0.381328,43.955,100.997,0.025,0.00330034,0.00468986,0.0105922,0.00332688,0.00427031,0.25075,-1.15936,-0.131535,0.362397,-0.0459103,-0.0385022,-10.0323,0.0618074,0.00442167,0.238,-0.0459103,-0.0385022,-0.238523,0,1000,0,0,0,0,
513.756,-139.755,0.453476,-179.001,0.343977,-0.938929,0.00682374,-0.00671455,-1.01E-05,0.000868124,-0.000373609,0.0308517,0.191143,10.0202,0.967033,0.638089,-0.379834,43.95,100.997,0.025,0.00383519,0.00440762,0.0104326,0.00223071,0.00450021,0.250628,-1.15679,-0.134589,0.360987,0.026386,0.0438492,-10.0219,-0.0466615,0.0204056,0.228257,0.026386,0.0438492,-0.228202,0,1000,0,0,0,0,
513.782,-139.757,0.451726,-179.002,0.343965,-0.938934,0.00682061,-0.00669703,-0.000157363,0.00130762,-0.000561679,0.154203,0.12776,9.98756,0.966932,0.652695,-0.381547,43.955,101.002,0.025,0.00367582,0.00576686,0.0103904,0.00277213,0.00391642,0.250602,-1.16616,-0.12333,0.362487,-0.0277448,-0.0840096,-9.98917,0.0769892,-0.0428012,0.195601,-0.0277448,-0.0840096,-0.195427,0,1000,0,0,0,0,
513.807,-139.757,0.450339,-179.004,0.343962,-0.938935,0.00681247,-0.00668112,0.000428549,0.00107459,0.00026868,0.0508307,0.16073,10.0317,0.965724,0.644724,-0.380014,43.96,100.997,0.025001,0.00351112,0.00542906,0.0100275,0.001937,0.00371492,0.250372,-1.16006,-0.128639,0.361144,0.0302708,0.00761847,-10.033,-0.0261463,-0.00957367,0.239697,0.0302708,0.00761847,-0.239282,0,1000,0,0,0,0,
513.832,-139.756,0.446997,-179.004,0.343969,-0.938933,0.00681669,-0.00665168,0.00127653,0.00288934,-0.000908811,0.067251,0.119239,10.0074,0.968274,0.640739,-0.382669,43.945,100.985,0.024999,0.00433437,0.00630426,0.0105872,0.00147849,0.00323141,0.250476,-1.15945,-0.133314,0.363912,0.0435912,-0.0347427,-10.0082,-0.00915484,-0.0509445,0.215457,0.0435912,-0.0347427,-0.214461,0,1000,0,0,0,0,
513.857,-139.76,0.446364,-179.005,0.343943,-0.938942,0.00680987,-0.00664303,0.00146938,0.00188406,0.0016466,0.0737946,0.178954,10.0083,0.969557,0.638096,-0.381158,43.97,101.002,0.025,0.00448356,0.00436135,0.0116719,0.00144208,0.00352118,0.25066,-1.1587,-0.13611,0.36246,-0.000162259,0.00667583,-10.0101,-0.00250291,0.00895634,0.216279,-0.000162259,0.00667583,-0.216375,0,1000,0,0,0,0,
513.883,-139.76,0.444174,-179.004,0.343942,-0.938942,0.00682777,-0.00662924,0.00084753,0.00217708,0.000792641,0.0607431,0.183307,10.0299,0.969536,0.64075,-0.381211,43.955,101.014,0.025,0.0051254,0.00504318,0.0106808,0.00193999,0.00408532,0.250702,-1.16039,-0.134053,0.362488,0.00722446,0.0178191,-10.0318,-0.0151802,0.0130731,0.23794,0.00722446,0.0178191,-0.238007,0,1000,0,0,0,0,
513.908,-139.763,0.442649,-179.002,0.343913,-0.938953,0.00684875,-0.00662246,0.00146357,0.000335734,0.000812294,0.102535,0.177498,9.99628,0.965795,0.63409,-0.381208,43.95,100.997,0.025001,0.00537093,0.00461711,0.0118575,0.00164536,0.00468775,0.250619,-1.15325,-0.136632,0.362634,-0.0214823,-0.0137678,-9.99835,0.0268725,0.00692587,0.204313,-0.0214823,-0.0137678,-0.204604,0,1000,0,0,0,0,
513.933,-139.765,0.439701,-178.998,0.343903,-0.938957,0.006893,-0.00661117,0.0013926,0.000781836,-0.000137129,0.0139243,0.21659,10.0329,0.964509,0.638088,-0.377097,43.95,101.01,0.025,0.00569427,0.00471323,0.0103515,0.00137405,0.00536938,0.2507,-1.15478,-0.132725,0.358465,0.0216393,0.0720946,-10.035,-0.0612345,0.0452807,0.240933,0.0216393,0.0720946,-0.241211,0,1000,0,0,0,0,
513.959,-139.767,0.437016,-178.995,0.343885,-0.938963,0.00692023,-0.00659601,-0.000687772,0.00133101,-0.000524757,0.0753411,0.209749,10.0302,0.961929,0.646045,-0.377349,43.95,100.997,0.025,0.00388939,0.00482906,0.0107663,0.0014623,0.00560326,0.250461,-1.15796,-0.124917,0.358617,-0.0209687,0.0266121,-10.0326,0.000641387,0.0380433,0.238268,-0.0209687,0.0266121,-0.238896,0,1000,0,0,0,0,
513.984,-139.766,0.434759,-178.994,0.343888,-0.938962,0.00693931,-0.00658205,-0.00119459,0.000484751,0.000764032,-0.0221568,0.221438,10.048,0.969514,0.64475,-0.378469,43.965,101.01,0.024999,0.00372472,0.00420441,0.0100669,0.000648277,0.0052945,0.250596,-1.16292,-0.130786,0.359722,0.0460859,0.0979001,-10.0499,-0.0964707,0.0494749,0.256041,0.0460859,0.0979001,-0.256131,0,1000,0,0,0,0,
514.009,-139.767,0.433214,-178.992,0.343881,-0.938965,0.00695595,-0.00657372,0.000431196,0.000701426,-9.97E-05,0.0600417,0.18022,10.019,0.96575,0.640732,-0.381345,43.95,100.997,0.025001,0.00370081,0.00330158,0.00994988,0.000977818,0.00506148,0.250544,-1.15751,-0.131364,0.362706,0.00941256,0.0132213,-10.0208,-0.0140083,0.00800771,0.227045,0.00941256,0.0132213,-0.227038,0,1000,0,0,0,0,
514.035,-139.766,0.432794,-178.992,0.343888,-0.938962,0.00696183,-0.00657204,0.000951146,-8.14E-05,0.000606215,0.0126127,0.186633,10.0347,0.966991,0.644743,-0.377145,43.95,101.023,0.024999,0.00382231,0.00296017,0.0103103,0.000757369,0.00456237,0.250488,-1.16097,-0.129153,0.358428,0.041756,0.0484928,-10.0363,-0.0613654,0.0143233,0.242761,0.041756,0.0484928,-0.242505,0,1000,0,0,0,0,
514.06,-139.765,0.433418,-178.993,0.3439,-0.938957,0.00695111,-0.00657404,1.44E-05,-0.00177439,-0.00020098,0.0650468,0.129995,10.0171,0.968244,0.646078,-0.377128,43.97,101.014,0.025001,0.00271409,0.00184884,0.00890141,0.0014893,0.0038735,0.250487,-1.16278,-0.128982,0.35838,0.0379612,-0.0282456,-10.018,-0.009038,-0.0421321,0.225151,0.0379612,-0.0282456,-0.224301,0,1000,0,0,0,0,
