Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Timestamp
0.36653508,-0.82470393,9.92538414,0.07848,-1.25928,-0.378,0
0.31830678,-0.83917242,9.90126999,0.0756,-1.242,-0.37944,0
0.35688942,-0.83434959,9.91573848,0.06768,-1.24344,-0.39384,0
0.37135791,-0.85846374,9.94467546,0.06336,-1.24056,-0.38088,0
0.40994055,-0.81505827,9.93985263,0.0828,-1.25208,-0.37728,0
0.39547206,-0.76200714,9.92538414,0.07488,-1.25208,-0.38664,0
0.37618074,-0.80058978,9.91573848,0.05976,-1.25496,-0.38952,0
0.35206659,-0.8198811,9.93020697,0.07704,-1.25064,-0.37296,0
0.3858264,-0.78129846,9.92056131,0.0612,-1.2384,-0.38304,0
0.39547206,-0.79576695,9.94467546,0.07128,-1.2348,-0.37944,0
0.41476338,-0.7716528,9.94949829,0.07272,-1.23336,-0.38376,0
0.39547206,-0.75236148,9.89644716,0.06048,-1.26,-0.37656,0
0.37135791,-0.78129846,9.92056131,0.04752,-1.25424,-0.38088,0
0.39064923,-0.83434959,9.94949829,0.05976,-1.23552,-0.36288,0
0.40029489,-0.80541261,9.8868015,0.08208,-1.25208,-0.36648,0
0.37618074,-0.78129846,9.94467546,0.06552,-1.24632,-0.19008,0
0.35206659,-0.74753865,9.91091565,0.05472,-1.25784,-0.35856,0
0.36653508,-0.82952676,9.92538414,0.09144,-1.24632,-0.3456,0
0.31830678,-0.79576695,9.91573848,0.07272,-1.2168,-0.35856,0
0.35688942,-0.79576695,9.94467546,0.06192,-1.24488,-0.36144,0
0.37135791,-0.78612129,9.93020697,0.06696,-1.22976,-0.33696,0
0.37135791,-0.79576695,9.95914395,0.06768,-1.24488,-0.3492,0
0.35688942,-0.84399525,9.92538414,0.07056,-1.25568,-0.34848,0
0.27972414,-0.84881808,9.91573848,0.06768,-1.2492,-0.34272,0
0.34724376,-0.8681094,9.90609282,0.06768,-1.26288,-0.34704,0
0.30866112,-0.83434959,9.97843527,0.0828,-1.242,-0.36792,0
0.34242093,-0.82470393,9.90126999,0.0684,-1.25568,-0.38232,0
0.32312961,-0.86328657,9.88197867,0.06912,-1.25064,-0.38232,0
0.36171225,-0.81505827,9.90126999,0.05328,-1.25784,-0.37152,0
0.31348395,-0.82470393,9.94949829,0.0612,-1.23336,-0.38232,0
0.33277527,-0.78129846,9.93020697,0.06768,-1.25784,-0.39024,0
0.39064923,-0.79094412,9.9350298,0.08208,-1.25712,-0.40104,0
0.35688942,-0.88740072,9.92056131,0.0612,-1.2492,-0.3888,0
0.37618074,-0.83917242,9.92538414,0.0756,-1.27368,-0.39168,0
0.40029489,-0.84399525,9.89644716,0.07272,-1.242,-0.40176,0
0.38100357,-0.76682997,9.90126999,0.07344,-1.25496,-0.39888,0
0.40029489,-0.84399525,9.92538414,0.08784,-1.24488,-0.40608,0
0.39547206,-0.79576695,9.89644716,0.06192,-1.25712,-0.396,0
0.35688942,-0.85364091,9.94949829,0.0756,-1.24848,-0.39744,0
0.35206659,-0.81023544,9.89162433,0.0792,-1.2384,-0.38808,0
0.37135791,-0.79094412,9.89162433,0.05832,-1.2456,-0.38232,0
0.35688942,-0.80541261,9.92056131,0.07776,-1.23336,-0.35928,0
0.40511772,-0.80058978,9.91573848,0.0792,-1.23696,-0.37584,0
0.32312961,-0.76200714,9.9832581,0.08424,-1.24704,-0.36576,0
0.36171225,-0.78129846,9.92538414,0.0684,-1.26576,-0.35712,0
0.37135791,-0.82470393,9.90609282,0.06552,-1.25712,-0.35928,0
0.33277527,-0.80541261,9.90609282,0.06984,-1.2564,-0.34632,0
0.3375981,-0.82470393,9.90126999,0.05832,-1.25928,-0.3528,0
0.39064923,-0.8198811,9.8868015,0.06336,-1.27368,-0.36936,0
0.34724376,-0.82470393,9.87715584,0.0612,-1.24056,-0.36576,0
0.37618074,-0.81505827,9.91091565,0.07416,-1.23264,-0.36504,0
0.35688942,-0.86328657,9.94949829,0.08784,-1.2528,-0.3672,0
0.36171225,-0.80058978,9.88197867,0.07992,-1.27008,-0.38016,0
0.31830678,-0.80058978,9.92056131,0.07776,-1.25064,-0.38952,0
0.37135791,-0.79576695,9.8868015,0.07272,-1.24272,-0.40176,0
0.4340547,-0.86328657,9.94467546,0.0792,-1.24416,-0.39312,0
0.35688942,-0.84881808,9.9832581,0.08136,-1.26504,-0.38952,0
0.37618074,-0.78612129,9.90609282,0.06192,-1.2636,-0.39672,0
0.35688942,-0.76682997,9.91573848,0.0792,-1.25208,-0.39168,0
0.41958621,-0.77647563,11.09733183,0.07488,-1.26216,-0.40104,0
0.39064923,-0.84399525,9.95432112,0.09864,-1.25568,-0.39168,0
0.37618074,-0.77647563,9.89644716,0.08208,-1.23264,-0.39384,0
0.36653508,-0.78129846,9.94467546,0.06696,-1.23912,-0.378,0
0.40511772,-0.81505827,9.90609282,0.0792,-1.26864,-0.37152,0
0.38100357,-0.79094412,9.86268735,0.07488,-1.22688,-0.37008,0
0.36653508,-0.79576695,9.94949829,0.08712,-1.24776,-0.37152,0
0.36171225,-0.79576695,9.85786452,0.09792,-1.25568,-0.36,0
0.34724376,-0.76682997,9.93020697,0.08136,-1.25568,-0.37224,0
0.30383829,-0.80541261,9.93020697,0.06552,-1.25136,-0.35496,0
0.38100357,-0.80058978,9.95914395,0.08136,-1.2528,-0.35064,0
0.35206659,-0.7716528,9.94949829,0.0648,-1.242,-0.34992,0
0.39064923,-0.8198811,9.96878961,0.05472,-1.2384,-0.33912,0
0.35206659,-0.80541261,9.87233301,0.0756,-1.2348,-0.3636,0
0.36171225,-0.79094412,9.89644716,0.06048,-1.2456,-0.36,0
0.35688942,-0.78129846,9.87715584,0.06912,-1.25928,-0.3672,0
0.36653508,-0.88257789,9.9832581,0.07632,-1.2348,-0.35424,0
0.41958621,-0.79576695,9.93020697,0.0576,-1.2672,-0.37368,0
0.3858264,-0.8198811,9.94949829,0.05976,-1.25496,-0.35784,0
0.36171225,-0.84399525,9.94467546,0.06696,-1.27152,-0.39744,0
0.35688942,-0.87293223,9.92056131,0.07488,-1.24344,-0.38232,0
0.40029489,-0.89704638,9.94467546,0.06192,-1.24776,-0.36792,0
0.34242093,-0.89222355,10.00737225,0.07056,-1.26,-0.37584,0
0.34242093,-0.79576695,9.95914395,0.06192,-1.25208,-0.38232,0
0.35206659,-0.86328657,9.95914395,0.06408,-1.24632,-0.38304,0
0.34242093,-0.83917242,9.92538414,0.06912,-1.23336,-0.39096,0
0.34724376,-0.78129846,9.90126999,0.07704,-1.24128,-0.38664,0
0.34242093,-0.81023544,9.8868015,0.09144,-1.24128,-0.3816,0
0.3375981,-0.82470393,9.90609282,0.0648,-1.26144,-0.3852,0
0.29901546,-0.81023544,9.88197867,0.0612,-1.25352,-0.40464,0
0.37135791,-0.78612129,9.88197867,0.06984,-1.23768,-0.39024,0
0.34242093,-0.81505827,9.83375037,0.07416,-1.25568,-0.378,0
0.40994055,-0.78129846,9.94949829,0.04896,-1.25064,-0.37944,0
0.35688942,-0.80058978,9.96878961,0.06552,-1.21968,-0.3672,0
0.35206659,-0.78129846,9.8868015,0.07272,-1.24488,-0.35136,0
0.34242093,-0.81505827,9.84339603,0.08424,-1.25352,-0.35496,0
0.32795244,-0.8198811,9.92538414,0.08856,-1.24776,-0.34632,0
0.37618074,-0.83434959,9.92056131,0.0612,-1.25424,-0.33912,0
0.42440904,-0.80058978,9.92538414,0.0576,-1.24632,-0.34848,0
0.3858264,-0.80541261,9.93020697,0.06552,-1.2744,-0.33696,0
0.37135791,-0.80058978,9.96396678,0.09072,-1.24776,-0.34272,0
0.34724376,-0.79094412,9.91091565,0.08136,-1.24776,-0.36648,0
0.37135791,-0.83434959,9.95432112,0.06408,-1.2564,-0.36576,0
0.34724376,-0.80541261,9.9350298,0.06696,-1.2528,-0.37296,0
0.40994055,-0.84399525,9.89162433,0.06264,-1.26648,-0.37296,0
0.35688942,-0.8681094,9.9350298,0.08424,-1.25496,-0.37728,0
0.39064923,-0.83917242,9.91573848,0.08064,-1.26864,-0.3852,0
0.34242093,-0.85364091,9.96396678,0.07848,-1.24128,-0.39168,0
0.34724376,-0.80541261,9.9350298,0.07488,-1.23048,-0.38304,0
0.39547206,-0.8198811,9.89162433,0.07848,-1.25136,-0.38664,0
0.3375981,-0.78612129,9.91091565,0.06624,-1.25352,-0.39528,0
0.33277527,-0.8198811,9.8868015,0.06696,-1.242,-0.3852,0
0.35688942,-0.79094412,9.91091565,0.07344,-1.24992,-0.38592,0
0.36653508,-0.79576695,9.90609282,0.0648,-1.24776,-0.38736,0
0.36171225,-0.78129846,9.87715584,0.06408,-1.24272,-0.396,0
0.35688942,-0.82952676,9.89644716,0.06912,-1.26216,-0.38736,0
0.38100357,-0.76200714,9.9350298,0.07272,-1.25784,-0.396,0
0.3858264,-0.75236148,9.87715584,0.07056,-1.2492,-0.37728,0
0.31348395,-0.70895601,9.92056131,0.07632,-1.27008,-0.37368,0
0.36171225,-0.76200714,9.95914395,0.0684,-1.24992,-0.36,0
0.34242093,-0.80541261,9.84339603,0.06336,-1.25784,-0.37008,0
0.37618074,-0.78612129,9.91573848,0.06624,-1.25568,-0.35064,0
0.39064923,-0.81505827,9.93985263,0.07416,-1.27944,-0.36,0
0.35688942,-0.8681094,9.9350298,0.05904,-1.25784,-0.35424,0
0.3375981,-0.8198811,9.90609282,0.08496,-1.25352,-0.35928,0
0.3858264,-0.83917242,9.94949829,0.05544,-1.2456,-0.32688,0
0.3858264,-0.82470393,9.93020697,0.05472,-1.22256,-0.36648,0
0.40994055,-0.81023544,9.92056131,0.06336,-1.27584,-0.3672,0
0.35688942,-0.81023544,9.90609282,0.08424,-1.25712,-0.36864,0
0.37135791,-0.80541261,9.94467546,0.07488,-1.25712,-0.37656,0
0.44852319,-0.87293223,9.92538414,0.06048,-1.24416,-0.3708,0
0.43887753,-0.81505827,9.90126999,0.072,-1.23768,-0.38376,0
0.39547206,-0.81023544,9.92538414,0.07848,-1.2312,-0.39024,0
0.40511772,-0.79094412,9.90126999,0.08424,-1.26144,-0.378,0
0.32795244,-0.83434959,9.8868015,0.06768,-1.25928,-0.38448,0
0.39547206,-0.82470393,9.89162433,0.0828,-1.25208,-0.3924,0
0.34242093,-0.80058978,9.8868015,0.09288,-1.2492,-0.39888,0
0.35206659,-0.78612129,9.90126999,0.0828,-1.24488,-0.39096,0
0.39547206,-0.78129846,9.93985263,0.0756,-1.24704,-0.40752,0
0.35206659,-0.81023544,9.8868015,0.0684,-1.25136,-0.38592,0
0.36171225,-0.75236148,9.90126999,0.07848,-1.2456,-0.39744,0
0.31830678,-0.81023544,9.86268735,0.07848,-1.24488,-0.3816,0
0.35206659,-0.79094412,9.89644716,0.0828,-1.26,-0.38808,0
0.37135791,-0.83917242,9.94467546,0.07632,-1.25208,-0.38448,0
0.34724376,-0.78129846,9.95432112,0.0648,-1.26216,-0.37944,0
0.35688942,-0.82470393,9.91091565,0.07416,-1.25568,-0.35712,0
0.32795244,-0.78612129,9.95914395,0.07344,-1.24272,-0.54216,0
0.35688942,-0.81023544,9.90126999,0.06912,-1.25136,-0.37656,0
0.3858264,-0.79094412,9.92538414,0.07488,-1.24416,-0.35424,0
0.36171225,-0.80541261,9.93020697,0.06984,-1.24632,-0.37512,0
0.36653508,-0.80541261,9.91091565,0.05688,-1.24992,-0.37368,0
0.39547206,-0.84399525,9.90609282,0.06048,-1.2456,-0.35424,0
0.36171225,-0.82952676,9.91573848,0.06984,-1.2528,-0.34992,0
0.39547206,-0.84399525,9.97843527,0.07344,-1.24632,-0.33984,0
0.37618074,-0.77647563,9.94949829,0.08064,-1.22616,-0.37584,0
0.39064923,-0.80058978,9.86751018,0.07704,-1.22184,-0.38376,0
0.32795244,-0.83434959,9.89644716,0.07848,-1.22616,-0.18864,0
0.34724376,-0.81505827,9.93985263,0.0864,-1.2528,-0.39456,0
0.30866112,-0.86328657,9.92538414,0.07488,-1.26144,-0.396,0
0.33277527,-0.79094412,9.90609282,0.07992,-1.22688,-0.39672,0
0.38100357,-0.78129846,9.94467546,0.07848,-1.25208,-0.38304,0
0.34724376,-0.79576695,9.9350298,0.07344,-1.242,-0.3924,0
0.34242093,-0.76200714,9.9350298,0.08136,-1.23768,-0.38592,0
0.33277527,-0.75718431,9.96396678,0.072,-1.242,-0.39456,0
0.29901546,-0.7716528,9.94467546,0.0648,-1.25136,-0.39312,0
0.32795244,-0.79094412,9.90126999,0.05976,-1.25712,-0.38808,0
0.30866112,-0.76682997,9.90126999,0.07992,-1.24056,-0.36432,0
0.35688942,-0.78612129,9.91573848,0.06624,-1.25784,-0.36288,0
0.36653508,-0.78129846,9.91573848,0.06408,-1.26216,-0.33048,0
0.3375981,-0.77647563,9.94467546,0.04968,-1.24272,-0.34128,0
0.42440904,-0.7716528,9.94949829,0.07416,-1.24128,-0.34344,0
0.41476338,-0.78129846,9.91573848,0.05256,-1.27224,-0.36576,0
0.39064923,-0.8198811,9.9350298,0.06984,-1.25784,-0.3456,0
0.36653508,-0.85846374,9.97361244,0.054,-1.23984,-0.33408,0
0.34724376,-0.79576695,9.92056131,0.07344,-1.24056,-0.34056,0
0.35206659,-0.80541261,9.91091565,0.054,-1.25712,-0.35208,0
0.37618074,-0.79576695,9.90126999,0.04464,-1.24632,-0.34272,0
0.37135791,-0.82470393,9.93020697,0.06624,-1.25352,-0.33336,0
0.3375981,-0.81023544,9.91091565,0.04824,-1.26648,-0.35712,0
0.40029489,-0.81023544,9.90609282,0.06984,-1.24776,-0.34992,0
0.36171225,-0.80541261,9.88197867,0.07632,-1.24056,-0.36216,0
0.36653508,-0.79576695,9.91573848,0.06048,-1.25064,-0.36648,0
0.35688942,-0.77647563,9.91573848,0.09072,-1.25208,-0.37368,0
0.36171225,-0.80058978,9.96396678,0.07128,-1.25424,-0.37944,0
0.37618074,-0.80541261,9.91091565,0.06624,-1.24848,-0.40464,0
0.32312961,-0.81505827,9.93020697,0.07704,-1.24632,-0.3888,0
0.35206659,-0.82470393,9.90609282,0.07488,-1.25856,-0.40896,0
0.36653508,-0.81505827,9.92538414,0.08424,-1.24632,-0.38952,0
0.33277527,-0.79094412,9.91091565,0.07272,-1.26504,-0.38016,0
0.35688942,-0.76200714,9.8868015,0.08064,-1.24632,-0.39888,0
0.34242093,-0.78129846,9.90609282,0.06264,-1.2348,-0.37728,0
0.37618074,-0.77647563,9.91091565,0.06264,-1.26,-0.3816,0
0.37135791,-0.82470393,9.85786452,0.06552,-1.24488,-0.3564,0
0.35688942,-0.81023544,9.9350298,0.04824,-1.25856,-0.35928,0
0.40511772,-0.83917242,9.96396678,0.07416,-1.25712,-0.35712,0
0.35206659,-0.80058978,9.93020697,0.07416,-1.23192,-0.34272,0
0.36653508,-0.79576695,9.90609282,0.0756,-1.25496,-0.36288,0
0.42440904,-0.82470393,9.89644716,0.04752,-1.24776,-0.36144,0
0.36653508,-0.83434959,9.90126999,0.05616,-1.24848,-0.3528,0
0.36171225,-0.79094412,9.91091565,0.05904,-1.23264,-0.36144,0
0.35688942,-0.88257789,10.00254942,0.06768,-1.24776,-0.36648,0
0.37618074,-0.90186921,9.97843527,0.07128,-1.24488,-0.37296,0
0.38100357,-0.87293223,9.95432112,0.06048,-1.224,-0.34848,0
0.33277527,-0.84399525,9.89162433,0.08712,-1.24704,-0.36,0
0.37618074,-0.89222355,9.93985263,0.08136,-1.24848,-0.378,0
0.38100357,-0.85364091,9.90609282,0.09144,-1.25208,-0.37152,0
0.35206659,-0.87293223,9.97843527,0.08064,-1.25064,-0.38304,0
0.37135791,-0.85846374,8.70038532,0.08208,-1.26288,-0.40032,0
0.35206659,-0.87775506,10.00737225,0.0684,-1.24272,-0.38952,0
0.29901546,-0.82952676,9.91573848,0.07416,-1.25496,-0.39312,0
0.3858264,-0.8198811,9.92538414,0.07848,-1.24704,-0.40104,0
0.39064923,-0.80058978,9.96396678,0.0864,-1.23336,-0.40104,0
0.35688942,-0.80541261,9.9350298,0.08064,-1.24488,-0.3996,0
0.37618074,-0.78612129,9.90126999,0.06912,-1.23624,-0.3924,0
0.3375981,-0.79094412,9.96396678,0.07776,-1.242,-0.39168,0
0.40994055,-0.80058978,9.94467546,0.08856,-1.26,-0.39096,0
0.40994055,-0.79576695,9.89644716,0.08928,-1.242,-0.3744,0
0.35688942,-0.80058978,9.94949829,0.08568,-1.23984,-0.37008,0
0.40029489,-0.78129846,9.89644716,0.072,-1.2708,-0.3708,0
0.38100357,-0.79094412,9.90609282,0.0612,-1.26504,-0.34848,0
0.36171225,-0.80058978,9.94467546,0.11232,-1.26432,-0.35496,0
0.32795244,-0.82470393,9.8868015,0.07992,-1.26432,-0.37944,0
0.37135791,-0.77647563,9.93020697,0.054,-1.23912,-0.378,0
0.36653508,-0.79576695,9.89644716,0.0756,-1.24056,-0.38376,0
0.35206659,-0.79094412,9.91091565,0.06696,-1.25856,-0.37152,0
0.36653508,-0.79094412,9.91091565,0.08136,-1.24056,-0.35496,0
0.32795244,-0.87775506,9.98808093,0.08568,-1.2528,-0.34488,0
0.3375981,-0.79094412,9.88197867,0.06336,-1.25136,-0.35352,0
0.36653508,-0.78612129,9.90609282,0.07056,-1.26864,-0.34344,0
0.32312961,-0.84399525,9.8868015,0.06552,-1.25928,-0.38304,0
0.31830678,-0.80541261,9.92056131,0.09648,-1.26504,-0.36072,0
0.35688942,-0.79094412,9.90126999,0.08928,-1.24704,-0.37872,0
0.3375981,-0.79576695,9.89162433,0.06048,-1.25064,-0.4032,0
0.39547206,-0.81023544,9.84821886,0.07632,-1.24704,-0.3924,0
0.36171225,-0.76682997,9.89644716,0.05328,-1.242,-0.39168,0
0.39547206,-0.81023544,9.92538414,0.07704,-1.24776,-0.40536,0
0.35206659,-0.79094412,9.93020697,0.06696,-1.2312,-0.39312,0
0.39064923,-0.77647563,9.91091565,0.0684,-1.23552,-0.3924,0
0.36653508,-0.7716528,9.9350298,0.0684,-1.23264,-0.3888,0
0.35206659,-0.78612129,9.86751018,0.07272,-1.26432,-0.37728,0
0.37135791,-0.7716528,9.94467546,0.06552,-1.25496,-0.38088,0
0.40994055,-0.75718431,9.93985263,0.08424,-1.25856,-0.36576,0
0.39547206,-0.80541261,9.92056131,0.06336,-1.2564,-0.36576,0
0.41476338,-0.78129846,9.94467546,0.08208,-1.26576,-0.18576,0
0.37618074,-0.81023544,9.84821886,0.0684,-1.2564,-0.36144,0
0.43887753,-0.7716528,9.96878961,0.07488,-1.24992,-0.35136,0
0.35206659,-0.80541261,9.92056131,0.07992,-1.24632,-0.37368,0
0.34242093,-0.79094412,9.92056131,0.06912,-1.24776,-0.35064,0
0.3375981,-0.81023544,9.92056131,0.0648,-1.25856,-0.35424,0
0.34724376,-0.81023544,9.92056131,0.07488,-1.24704,-0.35208,0
0.37618074,-0.77647563,9.8868015,0.05976,-1.24272,-0.3456,0
0.36653508,-0.78129846,9.93020697,0.0684,-1.24776,-0.35424,0
0.35688942,-0.84399525,9.90609282,0.06984,-1.2672,-0.3636,0
0.3375981,-0.8198811,9.88197867,0.06768,-1.25136,-0.34488,0
0.35688942,-0.81505827,9.91091565,0.08496,-1.25064,-0.36,0
0.34242093,-0.82952676,9.91573848,0.10224,-1.25496,-0.36936,0
0.31348395,-0.81505827,9.91573848,0.0684,-1.2636,-0.37152,0
0.39547206,-0.79576695,9.8868015,0.0576,-1.25208,-0.36,0
0.37618074,-0.83917242,9.92056131,0.0936,-1.26504,-0.40032,0
0.36171225,-0.78612129,9.89644716,0.07056,-1.23912,-0.37368,0
0.38100357,-0.82470393,9.95432112,0.08856,-1.23336,-0.396,0
0.37618074,-0.75718431,11.09733183,0.08568,-1.25784,-0.39024,0
0.36171225,-0.79094412,9.90126999,0.07056,-1.24632,-0.38808,0
0.42923187,-0.75236148,9.93985263,0.07056,-1.23624,-0.38376,0
0.35688942,-0.79094412,9.9350298,0.08568,-1.2456,-0.37728,0
0.40511772,-0.79094412,9.90126999,0.06912,-1.24776,-0.34704,0
0.3858264,-0.80541261,9.92538414,0.06696,-1.2312,-0.36216,0
0.35688942,-0.87293223,10.01219508,0.06624,-1.26,-0.342,0
0.38100357,-0.82470393,9.89162433,0.06408,-1.24992,-0.36648,0
0.33277527,-0.79094412,9.92056131,0.06696,-1.25856,-0.342,0
0.37135791,-0.80541261,9.90609282,0.05976,-1.25856,-0.33984,0
0.33277527,-0.88740072,9.92056131,0.08208,-1.2384,-0.324,0
0.33277527,-0.87775506,10.00254942,0.0828,-1.24488,-0.5292,0
0.38100357,-0.83917242,9.92538414,0.06336,-1.26432,-0.35928,0
0.31830678,-0.83434959,9.90609282,0.0504,-1.25352,-0.35856,0
0.34242093,-0.83434959,9.94949829,0.06264,-1.24776,-0.37008,0
0.37135791,-0.8681094,9.95432112,0.07848,-1.2492,-0.378,0
0.39547206,-0.88257789,9.93020697,0.09216,-1.25568,-0.36648,0
0.3375981,-0.89704638,9.97843527,0.06912,-1.25136,-0.37656,0
0.33277527,-0.80541261,9.89644716,0.07704,-1.2348,-0.37872,0
0.3858264,-0.80058978,9.90609282,0.09936,-1.24632,-0.39168,0
0.34242093,-0.86328657,9.94949829,0.05832,-1.24272,-0.37728,0
0.3375981,-0.81023544,9.88197867,0.07272,-1.24272,-0.38664,0
0.36653508,-0.79094412,9.91091565,0.0504,-1.23336,-0.3888,0
0.39547206,-0.78612129,9.91573848,0.05976,-1.2456,-0.40608,0
0.36653508,-0.79576695,9.92538414,0.07992,-1.2456,-0.40464,0
0.35206659,-0.84399525,9.96396678,0.07704,-1.23552,-0.40608,0
0.34242093,-0.85364091,9.97361244,0.09504,-1.2276,-0.37512,0
0.35206659,-0.78129846,9.90126999,0.0864,-1.23768,-0.38448,0
0.34242093,-0.81505827,9.89162433,0.08784,-1.25136,-0.37152,0
0.34242093,-0.82470393,9.93985263,0.06408,-1.23624,-0.37728,0
0.36653508,-0.80058978,9.90609282,0.07128,-1.26288,-0.37584,0
0.3375981,-0.83917242,9.93020697,0.08136,-1.24272,-0.3564,0
0.3375981,-0.82470393,9.89644716,0.08712,-1.23912,-0.35208,0
0.32312961,-0.78129846,9.95914395,0.0828,-1.25424,-0.36288,0
0.39064923,-0.84881808,9.91091565,0.0756,-1.26432,-0.3672,0
0.34242093,-0.80541261,9.96396678,0.08856,-1.25496,-0.36504,0
0.39064923,-0.8198811,9.95914395,0.07704,-1.25928,-0.3492,0
0.3375981,-0.85364091,9.92538414,0.0756,-1.26072,-0.3636,0
0.35206659,-0.82470393,9.9350298,0.06768,-1.2528,-0.37728,0
0.3858264,-0.82952676,9.91573848,0.0936,-1.24632,-0.37584,0
0.39064923,-0.84399525,9.91091565,0.09576,-1.24416,-0.3744,0
0.34242093,-0.82952676,9.89644716,0.09216,-1.25208,-0.36792,0
0.37618074,-0.79576695,9.92056131,0.08856,-1.2492,-0.378,0
0.39547206,-0.81023544,9.9350298,0.0612,-1.25784,-0.39888,0
0.34242093,-0.76682997,9.96878961,0.07488,-1.25136,-0.4068,0
0.39064923,-0.83434959,9.94949829,0.06624,-1.24632,-0.38736,0
0.3858264,-0.78612129,9.89162433,0.09864,-1.25064,-0.39312,0
0.44370036,-0.84881808,9.92538414,0.09288,-1.25928,-0.40464,0
0.37135791,-0.80058978,9.92538414,0.07488,-1.23912,-0.396,0
0.39064923,-0.79094412,9.92538414,0.08064,-1.2456,-0.39024,0
0.35688942,-0.7716528,9.89162433,0.07848,-1.2168,-0.38592,0
0.37135791,-0.78612129,9.92538414,0.07848,-1.23264,-0.37224,0
0.36171225,-0.74753865,9.89162433,0.07272,-1.22832,-0.36936,0
0.36653508,-0.75718431,9.96396678,0.07704,-1.24776,-0.37728,0
0.31830678,-0.75718431,9.97361244,0.06768,-1.25424,-0.36072,0
0.3858264,-0.75236148,9.89162433,0.08568,-1.26216,-0.34776,0
0.39547206,-0.76200714,9.90609282,0.0756,-1.26072,-0.342,0
0.36171225,-0.79094412,9.87715584,0.06768,-1.25424,-0.35208,0
0.32312961,-0.82952676,9.90126999,0.0936,-1.2492,-0.36576,0
0.34724376,-0.79094412,9.9350298,0.06984,-1.25856,-0.37584,0
0.3858264,-0.80058978,9.9350298,0.06192,-1.25784,-0.34992,0
0.39547206,-0.8198811,9.90126999,0.072,-1.25712,-0.37296,0
0.39547206,-0.82470393,9.93985263,0.05688,-1.2456,-0.37224,0
0.39547206,-0.84399525,9.9832581,0.06264,-1.24344,-0.3816,0
0.41476338,-0.81505827,9.86751018,0.06696,-1.24416,-0.37368,0
0.40029489,-0.82952676,9.94467546,0.06624,-1.26504,-0.3672,0
0.42923187,-0.80058978,9.91573848,0.05616,-1.25856,-0.37656,0
0.37135791,-0.76200714,9.89644716,0.054,-1.2456,-0.38736,0
0.3858264,-0.76200714,9.88197867,0.05472,-1.25352,-0.3744,0
0.39547206,-0.73307016,9.93020697,0.04464,-1.23768,-0.39456,0
0.3375981,-0.77647563,9.91091565,0.07488,-1.242,-0.18648,0
0.40029489,-0.79094412,9.95914395,0.0864,-1.25784,-0.378,0
0.39064923,-0.79094412,9.93985263,0.0576,-1.23768,-0.3708,0
0.3375981,-0.80541261,9.94467546,0.09576,-1.24848,-0.38448,0
0.35206659,-0.80058978,9.90126999,0.08064,-1.24704,-0.34632,0
0.3375981,-0.78129846,9.95914395,0.0684,-1.25928,-0.3636,0
0.34724376,-0.78129846,9.90126999,0.05256,-1.2348,-0.34848,0
0.32312961,-0.80541261,9.91091565,0.07056,-1.23336,-0.33912,0
0.3375981,-0.83434959,9.91091565,0.05904,-1.25928,-0.33768,0
0.31348395,-0.78612129,9.97843527,0.06336,-1.27152,-0.35136,0
0.38100357,-0.80541261,9.93985263,0.05544,-1.23768,-0.34704,0
0.37135791,-0.80541261,9.92538414,0.06408,-1.25064,-0.34344,0
0.37135791,-0.86328657,9.91573848,0.07416,-1.24416,-0.36648,0
0.33277527,-0.86328657,9.9832581,0.06984,-1.2564,-0.36432,0
0.35688942,-0.82470393,9.92538414,0.08136,-1.25712,-0.35496,0
0.35688942,-0.88257789,9.9832581,0.06192,-1.2384,-0.3528,0
0.3858264,-0.82952676,9.92056131,0.07128,-1.24488,-0.36792,0
0.37618074,-0.81023544,9.92538414,0.06624,-1.26504,-0.36936,0
0.35206659,-0.81023544,9.89162433,0.08568,-1.27296,-0.38232,0
0.39064923,-0.79094412,9.91091565,0.08496,-1.2492,-0.38592,0
0.37618074,-0.86328657,9.97843527,0.06552,-1.26,-0.3888,0
0.35688942,-0.8198811,9.90609282,0.0756,-1.25496,-0.39384,0
0.36171225,-0.83434959,9.90609282,0.08208,-1.24128,-0.40104,0
0.36653508,-0.8198811,9.9350298,0.07488,-1.22976,-0.39024,0
0.29901546,-0.83917242,9.92056131,0.07056,-1.22256,-0.3852,0
0.35688942,-0.85846374,9.93985263,0.07632,-1.25784,-0.38592,0
0.35688942,-0.8198811,9.93020697,0.06984,-1.22976,-0.378,0
0.36653508,-0.84881808,9.91573848,0.07128,-1.22904,-0.36432,0
0.39064923,-0.84399525,9.89162433,0.0756,-1.23768,-0.35856,0
0.36171225,-0.85846374,9.94467546,0.07416,-1.2564,-0.36792,0
0.3858264,-0.77647563,9.9350298,0.07056,-1.24128,-0.36576,0
0.40994055,-0.78612129,9.90126999,0.09648,-1.2564,-0.38592,0
0.35206659,-0.85364091,9.93020697,0.08856,-1.25352,-0.37872,0
0.35688942,-0.83917242,9.94949829,0.09072,-1.2564,-0.38664,0
0.35688942,-0.87293223,9.97361244,0.07344,-1.2348,-0.38952,0
0.36653508,-0.85846374,9.95914395,0.08424,-1.25424,-0.38952,0
0.41958621,-0.88257789,9.92538414,0.11376,-1.25496,-0.38592,0
0.36171225,-0.84399525,9.93985263,0.0864,-1.25136,-0.378,0
