,Timestamp,Pres,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z,Roll,Pitch,Yaw
239,6.06000000000131,449.7770571432224,6.04623,-30.131,-107.789,24.8423,74.1388,-82.0937
240,6.0900000000001455,449.7770571432224,6.04623,-30.131,-107.789,24.8423,74.1388,-82.0937
241,6.110000000000582,466.25178363208494,4.20299,-29.7882,-107.591,17.8085,73.9721,-87.4475
242,6.140000000001237,466.25178363208494,4.20299,-29.7882,-107.591,17.8085,73.9721,-87.4475
243,6.170000000000073,541.9101455050783,3.25526,-28.0481,-107.741,14.9865,73.841,-89.2903
244,6.190000000000509,541.9101455050783,3.25526,-28.0481,-107.741,14.9865,73.841,-89.2903
245,6.220000000001164,571.5364573178498,1.95105,-30.3593,-106.809,11.2182,73.4694,-90.792
246,6.239999999999782,549.5991237401113,1.80981,-33.24,-105.93,9.45334,72.938,-89.9527
247,6.270000000000437,549.5991237401113,1.80981,-33.24,-105.93,9.45334,72.938,-89.9527
248,6.290000000000873,624.3006829762143,0.345329,-31.9048,-105.797,8.92723,72.6029,-89.0538
249,6.319999999999709,624.3006829762143,0.345329,-31.9048,-105.797,8.92723,72.6029,-89.0538
250,6.3400000000001455,663.9988499672519,3.98185,-30.9017,-105.357,8.78487,72.3764,-85.8036
251,6.3700000000008,726.9249657990288,5.32193,-30.4495,-104.975,9.72347,72.5868,-81.3462
252,6.390000000001237,726.9249657990288,5.32193,-30.4495,-104.975,9.72347,72.5868,-81.3462
253,6.420000000000073,823.2547687002843,8.69978,-28.5389,-104.997,9.67773,73.2092,-78.066
254,6.440000000000509,823.2547687002843,8.69978,-28.5389,-104.997,9.67773,73.2092,-78.066
255,6.470000000001164,849.9656139084402,6.28971,-30.064,-105.813,8.44736,73.5665,-77.8963
256,6.489999999999782,849.9656139084402,6.28971,-30.064,-105.813,8.44736,73.5665,-77.8963
257,6.520000000000437,946.644045211018,6.2774,-30.5111,-104.603,3.31222,73.6062,-80.8347
258,6.540000000000873,966.5316330117882,5.36153,-30.4424,-103.323,-2.91087,72.8432,-84.8754
259,6.569999999999709,966.5316330117882,5.36153,-30.4424,-103.323,-2.91087,72.8432,-84.8754
260,6.5900000000001455,1093.6248253424717,4.10706,-31.542,-102.158,-6.87386,72.0347,-86.1644
